Ensembl Gene ID	Gene Symbol
ENSG00000185561	TLCD2
ENSG00000281912	-
ENSG00000259504	-
ENSG00000145779	TNFAIP8
ENSG00000200051	-
ENSG00000199179	-
ENSG00000212221	-
ENSG00000116668	SWT1
ENSG00000259052	-
ENSG00000226884	-
ENSG00000253248	-
ENSG00000258597	SERPINA2
ENSG00000238952	-
ENSG00000179902	C1orf194
ENSG00000259697	-
ENSG00000228759	-
ENSG00000242062	-
ENSG00000249513	-
ENSG00000235163	-
ENSG00000253073	-
ENSG00000118245	TNP1
ENSG00000160539	PLPP7
ENSG00000176092	CRYBG2
ENSG00000183889	-
ENSG00000270265	-
ENSG00000262209	PCDHGB3
ENSG00000207281	-
ENSG00000271337	-
ENSG00000259687	-
ENSG00000280402	-
ENSG00000238622	-
ENSG00000233609	-
ENSG00000207394	-
ENSG00000226403	-
ENSG00000280373	-
ENSG00000274250	-
ENSG00000251858	-
ENSG00000253760	-
ENSG00000280113	-
ENSG00000224475	-
ENSG00000239402	-
ENSG00000100242	SUN2
ENSG00000199849	-
ENSG00000102100	SLC35A2
ENSG00000272223	-
ENSG00000133256	PDE6B
ENSG00000234695	-
ENSG00000260526	-
ENSG00000183741	CBX6
ENSG00000263403	-
ENSG00000238139	-
ENSG00000186510	CLCNKA
ENSG00000254565	-
ENSG00000281571	-
ENSG00000196693	ZNF33B
ENSG00000237624	-
ENSG00000109536	FRG1
ENSG00000233336	-
ENSG00000260872	-
ENSG00000273437	-
ENSG00000236120	-
ENSG00000229807	-
ENSG00000266543	-
ENSG00000254266	-
ENSG00000234071	-
ENSG00000242088	-
ENSG00000142621	FHAD1
ENSG00000196787	H2AC11
ENSG00000255363	-
ENSG00000277030	-
ENSG00000136997	MYC
ENSG00000127529	OR7C2
ENSG00000267640	-
ENSG00000173327	MAP3K11
ENSG00000167767	KRT80
ENSG00000272855	-
ENSG00000258794	-
ENSG00000216436	-
ENSG00000253412	-
ENSG00000270729	-
ENSG00000262651	-
ENSG00000279684	-
ENSG00000236156	-
ENSG00000271585	-
ENSG00000179051	RCC2
ENSG00000272308	-
ENSG00000272477	-
ENSG00000254345	-
ENSG00000234065	-
ENSG00000261680	-
ENSG00000265693	-
ENSG00000228914	-
ENSG00000225957	-
ENSG00000116883	-
ENSG00000278980	-
ENSG00000182400	TRAPPC6B
ENSG00000109534	GAR1
ENSG00000112769	LAMA4
ENSG00000267543	-
ENSG00000220522	-
ENSG00000250620	-
ENSG00000270753	-
ENSG00000218632	-
ENSG00000181192	DHTKD1
ENSG00000167286	CD3D
ENSG00000263941	-
ENSG00000252898	-
ENSG00000180855	ZNF443
ENSG00000205696	-
ENSG00000226337	-
ENSG00000254490	-
ENSG00000128789	PSMG2
ENSG00000241344	-
ENSG00000186684	CYP27C1
ENSG00000274489	-
ENSG00000205537	-
ENSG00000259933	-
ENSG00000220514	-
ENSG00000269124	-
ENSG00000225742	-
ENSG00000249436	-
ENSG00000238084	-
ENSG00000227200	-
ENSG00000179922	ZNF784
ENSG00000263029	-
ENSG00000263886	-
ENSG00000226609	-
ENSG00000123352	SPATS2
ENSG00000180190	TDRP
ENSG00000203492	-
ENSG00000236819	-
ENSG00000100505	TRIM9
ENSG00000230558	-
ENSG00000249238	-
ENSG00000201812	-
ENSG00000228650	-
ENSG00000234332	-
ENSG00000131378	RFTN1
ENSG00000268438	-
ENSG00000241328	-
ENSG00000240219	-
ENSG00000260390	-
ENSG00000221286	-
ENSG00000268746	-
ENSG00000274519	-
ENSG00000253508	-
ENSG00000226067	-
ENSG00000107968	MAP3K8
ENSG00000242393	-
ENSG00000231625	-
ENSG00000224297	-
ENSG00000201969	-
ENSG00000112245	PTP4A1
ENSG00000155755	TMEM237
ENSG00000273746	-
ENSG00000188163	FAM166A
ENSG00000227911	-
ENSG00000252595	-
ENSG00000269791	SSX4B
ENSG00000129194	SOX15
ENSG00000199515	-
ENSG00000179776	CDH5
ENSG00000230592	-
ENSG00000078070	MCCC1
ENSG00000141034	GID4
ENSG00000233154	-
ENSG00000136875	PRPF4
ENSG00000254444	-
ENSG00000075391	RASAL2
ENSG00000235408	-
ENSG00000254953	-
ENSG00000277368	-
ENSG00000235436	-
ENSG00000224402	-
ENSG00000232424	-
ENSG00000172568	FNDC9
ENSG00000109686	SH3D19
ENSG00000279542	-
ENSG00000199791	-
ENSG00000251301	-
ENSG00000248366	-
ENSG00000254863	-
ENSG00000239521	CASTOR3
ENSG00000180926	-
ENSG00000254656	RTL1
ENSG00000170703	TTLL6
ENSG00000270068	-
ENSG00000215925	-
ENSG00000230623	-
ENSG00000252461	-
ENSG00000229962	-
ENSG00000279708	-
ENSG00000280264	-
ENSG00000265861	-
ENSG00000239705	-
ENSG00000263565	-
ENSG00000223308	-
ENSG00000134371	CDC73
ENSG00000280252	-
ENSG00000254685	FPGT
ENSG00000258549	-
ENSG00000247372	-
ENSG00000229065	-
ENSG00000196449	YRDC
ENSG00000234817	-
ENSG00000255393	OOSP4B
ENSG00000276015	-
ENSG00000276419	-
ENSG00000187605	TET3
ENSG00000271527	-
ENSG00000273801	-
ENSG00000277363	SRCIN1
ENSG00000141086	CTRL
ENSG00000240966	-
ENSG00000261259	-
ENSG00000135624	CCT7
ENSG00000133067	LGR6
ENSG00000147144	CCDC120
ENSG00000277684	-
ENSG00000116809	ZBTB17
ENSG00000171885	AQP4
ENSG00000166313	APBB1
ENSG00000213025	-
ENSG00000275048	-
ENSG00000215580	-
ENSG00000236627	-
ENSG00000221185	-
ENSG00000238387	-
ENSG00000262818	-
ENSG00000187051	RPS19BP1
ENSG00000228815	-
ENSG00000121905	HPCA
ENSG00000221206	-
ENSG00000231718	-
ENSG00000218510	-
ENSG00000166405	RIC3
ENSG00000237345	-
ENSG00000260413	-
ENSG00000275465	-
ENSG00000134815	DHX34
ENSG00000257074	-
ENSG00000218187	-
ENSG00000133710	SPINK5
ENSG00000114554	PLXNA1
ENSG00000236817	-
ENSG00000231274	SBK3
ENSG00000225520	-
ENSG00000252620	-
ENSG00000039123	MTREX
ENSG00000168619	ADAM18
ENSG00000252743	-
ENSG00000221524	-
ENSG00000244723	-
ENSG00000196419	XRCC6
ENSG00000278143	-
ENSG00000164463	CREBRF
ENSG00000166123	GPT2
ENSG00000255342	-
ENSG00000239264	TXNDC5
ENSG00000255005	-
ENSG00000223220	-
ENSG00000214942	-
ENSG00000164465	DCBLD1
ENSG00000219433	-
ENSG00000207581	-
ENSG00000255229	-
ENSG00000235701	-
ENSG00000233480	-
ENSG00000111843	TMEM14C
ENSG00000255542	-
ENSG00000171931	FBXW10
ENSG00000232646	-
ENSG00000249840	-
ENSG00000224763	-
ENSG00000279720	-
ENSG00000035862	TIMP2
ENSG00000101966	XIAP
ENSG00000114209	PDCD10
ENSG00000203747	FCGR3A
ENSG00000213293	-
ENSG00000274652	-
ENSG00000261809	-
ENSG00000279049	-
ENSG00000280151	-
ENSG00000149418	ST14
ENSG00000233033	-
ENSG00000256915	-
ENSG00000127743	IL17B
ENSG00000231993	-
ENSG00000176798	OR51L1
ENSG00000277798	-
ENSG00000228564	-
ENSG00000102908	NFAT5
ENSG00000234741	-
ENSG00000266324	-
ENSG00000230192	-
ENSG00000264935	-
ENSG00000233501	-
ENSG00000188508	KRTDAP
ENSG00000223012	-
ENSG00000228084	-
ENSG00000233010	-
ENSG00000277130	-
ENSG00000236066	-
ENSG00000260409	-
ENSG00000142675	CNKSR1
ENSG00000275562	-
ENSG00000197763	TXNRD3
ENSG00000228863	-
ENSG00000181781	ODF3L2
ENSG00000277053	-
ENSG00000163145	C1QTNF7
ENSG00000168476	REEP4
ENSG00000261667	LY6L
ENSG00000206337	-
ENSG00000123810	B9D2
ENSG00000276531	-
ENSG00000125414	MYH2
ENSGR0000277120	-
ENSG00000228439	-
ENSG00000267309	-
ENSG00000230986	-
ENSG00000257379	-
ENSG00000231509	-
ENSG00000207595	-
ENSG00000276273	-
ENSG00000255235	-
ENSG00000251548	-
ENSG00000228105	-
ENSG00000198133	TMEM229B
ENSG00000230638	-
ENSG00000237419	-
ENSG00000267582	-
ENSG00000228330	-
ENSG00000242943	-
ENSG00000145428	RNF175
ENSG00000171858	RPS21
ENSG00000251248	-
ENSG00000182771	GRID1
ENSG00000259686	-
ENSG00000280424	-
ENSG00000275072	-
ENSG00000131653	TRAF7
ENSG00000234689	-
ENSG00000236519	-
ENSG00000200283	-
ENSG00000231417	-
ENSG00000223566	-
ENSG00000252561	-
ENSG00000269948	-
ENSG00000145979	TBC1D7-LOC100130357; TBC1D7
ENSG00000274761	-
ENSG00000237413	-
ENSG00000256762	STH
ENSG00000261156	-
ENSG00000214268	-
ENSG00000250150	-
ENSG00000213236	-
ENSG00000177943	MAMDC4
ENSG00000260951	-
ENSG00000221333	-
ENSG00000273514	FOXD4L6
ENSG00000207501	-
ENSG00000119185	ITGB1BP1
ENSG00000273319	-
ENSG00000247134	-
ENSG00000206697	-
ENSG00000134748	PRPF38A
ENSG00000249781	-
ENSG00000254864	-
ENSG00000281808	-
ENSG00000223617	-
ENSG00000230956	-
ENSG00000264598	-
ENSG00000170075	GPR37L1
ENSG00000272729	-
ENSG00000236295	-
ENSG00000238176	-
ENSG00000156873	PHKG2
ENSG00000266525	-
ENSG00000108984	MAP2K6
ENSG00000166664	CHRFAM7A
ENSG00000213693	-
ENSG00000221858	OR2A12
ENSG00000267530	-
ENSG00000217231	-
ENSG00000167191	GPRC5B
ENSG00000255227	-
ENSG00000139926	FRMD6
ENSG00000208004	-
ENSG00000233090	-
ENSG00000112379	ARFGEF3
ENSG00000235160	-
ENSG00000281001	-
ENSG00000279958	-
ENSG00000179841	AKAP5
ENSG00000236505	-
ENSG00000181333	HEPHL1
ENSG00000206881	-
ENSG00000228074	-
ENSG00000159363	ATP13A2
ENSG00000207286	-
ENSG00000222832	-
ENSG00000223786	-
ENSG00000146360	GPR6
ENSG00000148925	BTBD10
ENSG00000206941	-
ENSG00000185168	-
ENSG00000178338	ZNF354B
ENSG00000232747	-
ENSG00000278224	PRICKLE4
ENSG00000224888	-
ENSG00000272094	-
ENSG00000206854	-
ENSG00000185947	ZNF267
ENSG00000249104	USP17L17
ENSG00000240131	-
ENSG00000226686	-
ENSG00000165916	PSMC3
ENSG00000125388	GRK4
ENSG00000135338	LCA5
ENSG00000226466	-
ENSG00000258090	-
ENSG00000249635	-
ENSG00000224500	-
ENSG00000280024	-
ENSG00000229792	-
ENSG00000204851	PNMA8B
ENSG00000225330	-
ENSG00000255642	-
ENSG00000272780	-
ENSG00000130701	RBBP8NL
ENSG00000278748	-
ENSG00000131370	SH3BP5
ENSG00000270094	-
ENSG00000255122	-
ENSG00000247570	-
ENSG00000244551	-
ENSG00000143147	GPR161
ENSG00000259229	-
ENSG00000111254	AKAP3
ENSG00000280391	-
ENSG00000252489	-
ENSG00000238685	-
ENSG00000216157	-
ENSG00000260575	-
ENSG00000152749	GPR180
ENSG00000229671	-
ENSG00000234469	CLDN34
ENSG00000278713	-
ENSG00000258053	-
ENSG00000101335	MYL9
ENSG00000266115	-
ENSG00000256843	-
ENSG00000213943	-
ENSG00000261233	-
ENSG00000271792	-
ENSG00000279623	-
ENSG00000243195	-
ENSG00000144824	PHLDB2
ENSG00000208033	-
ENSG00000171428	NAT1
ENSG00000280161	-
ENSG00000175866	BAIAP2
ENSG00000267707	-
ENSG00000223542	-
ENSG00000270189	-
ENSG00000169896	ITGAM
ENSG00000263692	-
ENSG00000255885	-
ENSG00000156232	WHAMM
ENSG00000257142	-
ENSG00000257607	-
ENSG00000264553	-
ENSG00000266912	-
ENSG00000244510	-
ENSG00000263731	-
ENSG00000224683	-
ENSG00000249975	-
ENSG00000254187	-
ENSG00000230027	-
ENSG00000152348	ATG10
ENSG00000273818	-
ENSG00000271797	-
ENSG00000149716	LTO1
ENSG00000205695	-
ENSG00000135269	TES
ENSG00000213708	-
ENSG00000276762	-
ENSG00000229842	-
ENSG00000241347	-
ENSG00000151233	GXYLT1
ENSG00000258285	-
ENSG00000166787	-
ENSG00000213689	TREX1
ENSG00000168917	SLC35G2
ENSG00000169218	RSPO1
ENSG00000257649	-
ENSG00000270606	-
ENSG00000278299	TBC1D3C
ENSG00000224074	-
ENSG00000127314	RAP1B
ENSG00000254197	-
ENSG00000214195	-
ENSG00000211658	-
ENSG00000260823	-
ENSG00000151790	TDO2
ENSG00000206969	-
ENSG00000279633	-
ENSG00000278549	-
ENSG00000137673	MMP7
ENSG00000211491	-
ENSG00000278934	-
ENSG00000221031	-
ENSG00000199568	-
ENSG00000213366	GSTM2
ENSG00000278447	-
ENSG00000165325	DEUP1
ENSG00000172775	PSME3IP1
ENSG00000277780	-
ENSG00000272474	-
ENSG00000111845	PAK1IP1
ENSG00000228021	-
ENSG00000255055	-
ENSG00000207629	-
ENSG00000263863	-
ENSG00000211970	-
ENSG00000264037	-
ENSG00000224294	-
ENSG00000234030	-
ENSG00000152591	DSPP
ENSG00000264374	-
ENSG00000207635	-
ENSG00000214254	-
ENSG00000252840	-
ENSG00000069493	CLEC2D
ENSG00000232687	-
ENSG00000173137	ADCK5
ENSG00000274918	-
ENSG00000226508	-
ENSG00000224886	-
ENSG00000234020	-
ENSG00000200156	-
ENSG00000234288	-
ENSG00000226221	-
ENSG00000236301	-
ENSG00000213860	-
ENSG00000268823	-
ENSG00000281332	-
ENSG00000118526	TCF21
ENSG00000232492	-
ENSG00000184164	CRELD2
ENSG00000259972	-
ENSG00000256690	-
ENSG00000259183	-
ENSG00000266712	-
ENSG00000255293	-
ENSG00000224141	-
ENSG00000234986	-
ENSG00000265080	-
ENSG00000264235	-
ENSG00000266048	-
ENSG00000227871	-
ENSG00000225775	-
ENSG00000222870	-
ENSG00000259904	-
ENSG00000100078	PLA2G3
ENSG00000188906	LRRK2
ENSG00000197786	OR5B17
ENSG00000266728	-
ENSG00000163624	CDS1
ENSG00000263378	-
ENSG00000253265	-
ENSG00000207341	-
ENSG00000201390	-
ENSG00000013297	CLDN11
ENSG00000206582	-
ENSG00000229961	-
ENSG00000240520	-
ENSG00000198908	BHLHB9
ENSG00000277296	-
ENSG00000265639	-
ENSG00000085978	ATG16L1
ENSG00000141030	COPS3
ENSG00000073146	MOV10L1
ENSG00000250309	-
ENSG00000237772	-
ENSG00000257771	-
ENSG00000265237	-
ENSG00000255132	-
ENSG00000254682	-
ENSG00000265561	-
ENSG00000207857	-
ENSG00000224054	-
ENSG00000279266	-
ENSG00000251788	-
ENSG00000226229	-
ENSG00000207012	-
ENSG00000281281	-
ENSG00000222169	-
ENSG00000257588	-
ENSG00000196353	CPNE4
ENSG00000266580	-
ENSG00000161888	SPC24
ENSG00000251609	-
ENSG00000226658	-
ENSG00000159217	IGF2BP1
ENSG00000200711	-
ENSG00000259843	-
ENSG00000126756	UXT
ENSG00000225681	-
ENSG00000250315	-
ENSG00000157654	PALM2AKAP2
ENSG00000111275	ALDH2
ENSG00000245479	-
ENSG00000232699	-
ENSG00000023228	NDUFS1
ENSG00000173040	EVC2
ENSG00000224956	-
ENSG00000150656	CNDP1
ENSG00000236514	-
ENSG00000253230	-
ENSG00000260509	-
ENSG00000197756	RPL37A
ENSG00000224435	-
ENSG00000184162	NR2C2AP
ENSG00000188668	-
ENSG00000177418	-
ENSG00000238911	-
ENSG00000257415	-
ENSG00000231193	-
ENSG00000232522	-
ENSG00000264029	-
ENSG00000169239	CA5B
ENSG00000256480	-
ENSG00000266179	-
ENSG00000135775	COG2
ENSG00000279392	-
ENSG00000145700	ANKRD31
ENSG00000164123	C4orf45
ENSG00000201386	-
ENSG00000267709	-
ENSG00000256875	-
ENSG00000272137	-
ENSG00000271166	-
ENSG00000243486	-
ENSG00000140367	UBE2Q2
ENSG00000272070	-
ENSG00000232855	-
ENSG00000255163	-
ENSG00000279586	-
ENSG00000230201	-
ENSG00000228368	-
ENSG00000266060	-
ENSG00000265743	-
ENSG00000080511	RDH8
ENSG00000236083	-
ENSG00000188001	TPRG1
ENSG00000266070	-
ENSG00000199667	-
ENSG00000201207	-
ENSG00000138468	SENP7
ENSG00000240457	-
ENSG00000258608	-
ENSG00000235706	-
ENSG00000277762	-
ENSG00000232849	-
ENSG00000268326	-
ENSG00000256994	-
ENSG00000228798	-
ENSG00000100296	THOC5
ENSG00000226784	PGAM4
ENSG00000221172	-
ENSG00000202471	-
ENSG00000265096	-
ENSG00000234115	-
ENSG00000100580	TMED8
ENSG00000104218	CSPP1
ENSG00000238886	-
ENSG00000270926	-
ENSG00000230088	-
ENSG00000267890	-
ENSG00000280998	-
ENSG00000239665	-
ENSG00000198028	ZNF560
ENSG00000235081	-
ENSG00000278237	-
ENSG00000276171	-
ENSG00000180042	-
ENSG00000175658	-
ENSG00000227659	-
ENSG00000179104	TMTC2
ENSG00000281745	-
ENSG00000231652	-
ENSG00000177084	POLE
ENSG00000172965	-
ENSG00000144182	LIPT1
ENSG00000276828	-
ENSG00000277137	-
ENSG00000277938	-
ENSG00000232599	-
ENSG00000263072	-
ENSG00000238490	-
ENSG00000266599	-
ENSG00000162520	SYNC
ENSG00000104723	TUSC3
ENSG00000253387	-
ENSG00000243642	-
ENSG00000261528	-
ENSG00000236986	-
ENSG00000232024	-
ENSG00000278497	-
ENSG00000237659	-
ENSG00000123609	NMI
ENSG00000227051	C14orf132
ENSG00000231160	-
ENSG00000239590	OR1J4
ENSG00000280649	-
ENSG00000184029	-
ENSG00000067704	IARS2
ENSG00000200579	-
ENSG00000253397	-
ENSG00000198929	NOS1AP
ENSG00000099308	MAST3
ENSG00000280665	-
ENSG00000267581	-
ENSG00000134245	WNT2B
ENSG00000231563	-
ENSG00000232471	-
ENSG00000167014	TERB2
ENSG00000244372	-
ENSG00000131584	ACAP3
ENSG00000174327	SLC16A13
ENSG00000278487	-
ENSG00000164346	NSA2
ENSG00000099956	SMARCB1
ENSG00000013306	SLC25A39
ENSG00000197372	ZNF675
ENSG00000238723	-
ENSG00000270782	-
ENSG00000269427	-
ENSG00000220785	-
ENSG00000272058	-
ENSG00000249446	-
ENSG00000277954	-
ENSG00000239006	-
ENSG00000275143	-
ENSG00000269437	NXF2B
ENSG00000249495	-
ENSG00000237955	-
ENSG00000182921	-
ENSG00000268089	GABRQ
ENSG00000206733	-
ENSG00000199489	-
ENSG00000221937	TAS2R40
ENSG00000237729	-
ENSG00000115234	SNX17
ENSG00000078142	PIK3C3
ENSG00000170891	CYTL1
ENSG00000259327	-
ENSG00000164411	GJB7
ENSG00000273640	-
ENSG00000100227	POLDIP3
ENSG00000017427	IGF1
ENSG00000160767	FAM189B
ENSG00000276651	-
ENSG00000177600	RPLP2
ENSG00000252138	-
ENSG00000237735	-
ENSG00000197308	-
ENSG00000181227	-
ENSG00000259337	-
ENSG00000216184	-
ENSG00000170890	PLA2G1B
ENSG00000261671	-
ENSG00000213514	-
ENSG00000172037	LAMB2
ENSG00000201910	-
ENSG00000278936	-
ENSG00000248955	-
ENSG00000135336	ORC3
ENSG00000219087	-
ENSG00000238509	-
ENSG00000233921	-
ENSG00000275315	-
ENSG00000163888	CAMK2N2
ENSG00000252548	-
ENSG00000231221	-
ENSG00000272389	-
ENSG00000135114	OASL
ENSG00000143556	S100A7
ENSG00000271947	-
ENSG00000255431	-
ENSG00000103642	LACTB
ENSG00000222070	-
ENSG00000078246	TULP3
ENSG00000242483	-
ENSG00000099954	CECR2
ENSG00000185926	OR4C46
ENSG00000250289	-
ENSG00000206768	-
ENSG00000281341	-
ENSG00000239213	-
ENSG00000261741	-
ENSG00000201329	-
ENSG00000230294	-
ENSG00000226685	CT47A12
ENSG00000140006	WDR89
ENSG00000242578	-
ENSG00000279979	-
ENSG00000277426	-
ENSG00000268864	-
ENSG00000251279	-
ENSG00000228452	-
ENSG00000271886	-
ENSG00000235278	-
ENSG00000252782	-
ENSG00000158863	FAM160B2
ENSG00000236409	-
ENSG00000234652	-
ENSG00000263427	-
ENSG00000278617	-
ENSG00000272491	-
ENSG00000134160	TRPM1
ENSG00000258260	-
ENSG00000255058	-
ENSG00000280336	-
ENSG00000119397	CNTRL
ENSG00000186732	MPPED1
ENSG00000253895	-
ENSG00000250442	-
ENSG00000226532	-
ENSG00000170545	SMAGP
ENSG00000204228	HSD17B8
ENSG00000035141	FAM136A
ENSG00000270614	-
ENSG00000250215	-
ENSG00000126264	HCST
ENSG00000248554	-
ENSG00000272485	-
ENSG00000106025	TSPAN12
ENSG00000249649	-
ENSG00000137818	RPLP1
ENSG00000238362	-
ENSG00000275533	-
ENSG00000164399	IL3
ENSG00000254300	-
ENSG00000157933	SKI
ENSG00000151806	GUF1
ENSG00000200871	-
ENSG00000170412	GPRC5C
ENSG00000266969	-
ENSG00000242296	-
ENSGR0000237801	-
ENSG00000232179	-
ENSG00000274885	-
ENSG00000222582	-
ENSG00000213468	-
ENSG00000117906	RCN2
ENSG00000168679	SLC16A4
ENSG00000274594	-
ENSG00000068024	HDAC4
ENSG00000171469	ZNF561
ENSG00000228382	-
ENSG00000264755	-
ENSG00000264187	-
ENSG00000201451	-
ENSG00000183734	ASCL2
ENSG00000232843	-
ENSG00000228203	-
ENSG00000280642	-
ENSG00000002919	SNX11
ENSG00000238442	-
ENSG00000152382	TADA1
ENSG00000265163	-
ENSG00000184677	ZBTB40
ENSG00000179029	TMEM107
ENSG00000277300	-
ENSG00000227294	-
ENSG00000236608	-
ENSG00000227777	-
ENSG00000005812	FBXL3
ENSG00000264327	-
ENSG00000219507	-
ENSG00000280075	-
ENSG00000264395	-
ENSG00000263774	-
ENSG00000229569	-
ENSG00000197296	FITM2
ENSG00000228213	-
ENSG00000224691	-
ENSG00000172296	SPTLC3
ENSG00000223358	-
ENSG00000277685	-
ENSG00000264475	-
ENSG00000184602	SNN
ENSG00000253704	-
ENSG00000271923	-
ENSG00000168065	SLC22A11
ENSG00000263218	-
ENSG00000250290	-
ENSG00000199260	-
ENSG00000166272	WBP1L
ENSG00000198576	ARC
ENSG00000265029	-
ENSG00000236795	-
ENSG00000231720	-
ENSG00000165059	PRKACG
ENSG00000248826	-
ENSG00000199069	-
ENSG00000259149	-
ENSG00000230149	-
ENSG00000219297	-
ENSG00000276417	-
ENSG00000236580	-
ENSG00000252396	-
ENSG00000272361	-
ENSG00000250831	-
ENSG00000279498	-
ENSG00000151276	MAGI1
ENSG00000135605	TEC
ENSG00000162704	ARPC5
ENSG00000188002	-
ENSG00000137460	FHDC1
ENSG00000108381	ASPA
ENSG00000255365	-
ENSG00000168672	LRATD2
ENSG00000169783	LINGO1
ENSG00000164466	SFXN1
ENSG00000254515	-
ENSG00000275739	-
ENSG00000268309	-
ENSG00000181819	-
ENSG00000263746	-
ENSG00000273481	-
ENSG00000222585	-
ENSG00000230054	TEX53
ENSG00000114200	BCHE
ENSG00000180787	ZFP3
ENSG00000023171	GRAMD1B
ENSG00000271417	-
ENSG00000079432	CIC
ENSG00000271583	-
ENSG00000174007	CEP19
ENSG00000235121	-
ENSG00000235698	-
ENSG00000249642	-
ENSG00000281719	-
ENSG00000181885	CLDN7
ENSG00000186187	ZNRF1
ENSG00000243521	-
ENSG00000101892	ATP1B4
ENSG00000258378	-
ENSG00000255639	-
ENSG00000249089	-
ENSG00000253279	-
ENSG00000226423	-
ENSG00000250644	-
ENSG00000257616	-
ENSG00000136929	HEMGN
ENSG00000224321	-
ENSG00000043462	LCP2
ENSG00000168675	LDLRAD4
ENSG00000223401	-
ENSG00000006634	DBF4
ENSG00000268083	-
ENSG00000275228	-
ENSG00000259719	-
ENSG00000154359	LONRF1
ENSG00000238650	-
ENSG00000171148	TADA3
ENSG00000160991	ORAI2
ENSG00000253343	-
ENSG00000256469	-
ENSG00000259500	-
ENSG00000010318	PHF7
ENSG00000113924	HGD
ENSG00000274752	-
ENSG00000248794	-
ENSG00000207483	-
ENSG00000229761	-
ENSG00000275850	-
ENSG00000259481	-
ENSG00000130119	GNL3L
ENSG00000143158	MPC2
ENSG00000101342	TLDC2
ENSG00000264592	-
ENSG00000065559	MAP2K4
ENSG00000066813	ACSM2B
ENSG00000174407	MIR1-1HG
ENSG00000265095	-
ENSG00000259032	-
ENSG00000154415	PPP1R3A
ENSG00000262848	-
ENSG00000232630	-
ENSG00000275823	-
ENSG00000260451	-
ENSG00000257218	GATC
ENSG00000262271	-
ENSG00000236606	-
ENSG00000174405	LIG4
ENSG00000262500	-
ENSGR0000002586	-
ENSG00000135521	LTV1
ENSG00000118733	OLFM3
ENSG00000152784	PRDM8
ENSG00000235491	-
ENSG00000229567	-
ENSG00000213060	-
ENSG00000200446	-
ENSG00000242661	-
ENSG00000258171	-
ENSG00000253479	-
ENSG00000265200	-
ENSG00000196821	ILRUN
ENSG00000213763	-
ENSG00000241599	-
ENSG00000276428	-
ENSG00000236822	-
ENSG00000264483	-
ENSG00000228721	-
ENSG00000208308	-
ENSG00000254830	-
ENSG00000271333	-
ENSG00000253592	-
ENSG00000199664	-
ENSG00000256542	-
ENSG00000273234	-
ENSG00000202306	-
ENSG00000261556	-
ENSG00000234075	-
ENSG00000200327	-
ENSG00000262408	-
ENSG00000213648	SULT1A4
ENSG00000170629	-
ENSG00000274421	-
ENSG00000130684	ZNF337
ENSG00000229161	-
ENSG00000238628	-
ENSG00000254737	OR10G4
ENSG00000234116	-
ENSG00000241461	-
ENSG00000267735	-
ENSG00000229662	-
ENSG00000275943	-
ENSG00000144426	NBEAL1
ENSG00000258977	-
ENSG00000255406	-
ENSG00000231748	-
ENSG00000172687	ZNF738
ENSG00000280977	-
ENSG00000145936	KCNMB1
ENSG00000253358	-
ENSG00000196767	POU3F4
ENSG00000225490	-
ENSG00000271711	-
ENSG00000260876	-
ENSG00000252815	-
ENSG00000243349	-
ENSG00000095585	BLNK
ENSG00000237546	-
ENSG00000224831	-
ENSG00000234255	-
ENSG00000072840	EVC
ENSG00000233659	-
ENSG00000259881	-
ENSG00000229654	-
ENSG00000203506	-
ENSG00000249584	-
ENSG00000168385	SEPTIN2
ENSG00000212572	-
ENSG00000229749	-
ENSG00000255916	-
ENSG00000254905	-
ENSG00000130208	APOC1
ENSG00000250539	-
ENSG00000215472	RPL17-C18orf32
ENSG00000252801	-
ENSG00000214380	-
ENSG00000266363	-
ENSG00000243355	-
ENSG00000215086	-
ENSG00000272582	-
ENSG00000268938	-
ENSG00000238235	-
ENSG00000231098	-
ENSG00000281355	-
ENSG00000146802	TMEM168
ENSG00000141161	UNC45B
ENSG00000225292	-
ENSG00000007171	NOS2
ENSG00000205277	MUC12
ENSG00000167645	YIF1B
ENSG00000198690	FAN1
ENSG00000266495	-
ENSG00000108947	EFNB3
ENSG00000259587	-
ENSG00000136404	TM6SF1
ENSG00000132297	HHLA1
ENSG00000223197	-
ENSG00000166930	MS4A5
ENSG00000211808	-
ENSG00000065675	PRKCQ
ENSG00000163082	SGPP2
ENSG00000244048	-
ENSG00000266769	-
ENSG00000249098	-
ENSG00000224081	-
ENSG00000109132	PHOX2B
ENSG00000248355	-
ENSG00000218300	-
ENSG00000259194	-
ENSG00000242889	-
ENSG00000142920	AZIN2
ENSG00000263105	-
ENSG00000165905	LARGE2
ENSG00000130147	SH3BP4
ENSG00000280135	-
ENSG00000103310	ZP2
ENSG00000181240	SLC25A41
ENSG00000185808	PIGP
ENSG00000201754	-
ENSG00000261625	-
ENSG00000178772	CPN2
ENSG00000183598	H3C13
ENSG00000170892	TSEN34
ENSG00000273396	-
ENSG00000234837	-
ENSG00000185591	SP1
ENSG00000212457	-
ENSG00000269228	-
ENSG00000265280	-
ENSG00000218682	-
ENSG00000274649	-
ENSG00000265301	-
ENSG00000252684	-
ENSG00000151247	EIF4E
ENSG00000263681	-
ENSG00000125971	DYNLRB1
ENSG00000165879	FRAT1
ENSG00000275280	-
ENSG00000202308	-
ENSG00000221540	-
ENSG00000254420	-
